,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6278,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6279,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6280,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6281,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6282,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6283,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6284,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6285,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6286,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6287,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6288,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6289,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6290,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6291,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6292,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6293,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6294,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6295,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6296,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6297,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6298,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6299,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6300,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6301,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6302,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6303,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6304,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6305,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6306,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6307,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6308,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6309,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6310,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6311,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6312,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6313,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6314,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6315,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6316,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6317,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6318,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6319,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6320,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6321,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6322,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6323,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6324,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6325,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6326,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6327,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6328,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6329,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6330,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6331,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6332,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6333,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6334,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6335,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6336,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6337,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6338,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6339,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6340,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6341,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6342,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6343,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6344,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6345,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6346,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6347,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6348,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6349,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6350,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6351,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6352,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6353,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6354,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6355,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6356,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6357,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6358,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6359,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6360,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6361,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6362,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6363,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6364,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6365,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6366,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6367,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6368,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6369,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6370,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6371,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6372,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6373,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6374,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6375,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6376,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6377,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6378,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6379,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6380,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6381,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6382,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6383,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6384,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6385,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6386,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6387,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6388,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6389,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6390,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6391,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6392,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6393,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6394,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6395,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6396,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6397,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6398,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6399,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6400,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6401,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6402,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6403,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6404,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6405,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6406,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6407,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6408,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6409,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6410,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6411,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6412,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6413,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6414,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6415,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6416,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6417,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6418,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6419,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6420,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6421,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6422,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6423,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6424,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6425,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6426,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6427,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6428,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6429,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6430,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6431,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6432,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6433,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6434,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6435,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6436,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6437,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6438,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6439,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6440,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6441,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6442,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6443,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6444,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6445,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6446,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6447,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6448,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6449,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6450,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6451,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6452,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6453,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6454,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6455,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6456,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6457,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6458,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6459,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6460,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6461,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6462,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6463,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6464,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6465,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6466,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6467,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6468,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6469,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6470,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6471,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6472,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6473,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6474,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6475,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6476,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6477,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6478,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6479,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6480,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6481,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6482,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6483,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6484,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6485,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6486,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6487,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6488,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6489,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6490,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6491,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6492,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6493,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6494,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6495,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6496,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6497,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6498,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6499,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6500,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6501,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6502,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6503,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6504,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6505,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6506,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6507,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6508,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6509,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6510,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6511,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6512,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6513,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6514,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6515,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6516,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6517,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6518,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6519,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6520,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6521,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6522,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6523,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6524,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6525,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6526,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6527,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6528,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6529,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6530,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6531,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6532,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6533,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6534,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6535,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6536,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6537,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6538,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6539,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6540,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6541,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6542,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6543,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6544,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6545,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6546,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6547,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6548,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6549,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6550,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6551,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6552,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6553,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6554,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6555,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6556,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6557,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6558,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6559,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6560,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6561,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6562,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6563,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6564,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6565,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6566,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6567,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6568,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6569,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6570,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6571,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6572,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6573,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6574,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6575,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6576,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6577,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6578,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6579,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6580,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6581,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6582,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6583,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6584,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6585,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6586,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6587,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6588,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6589,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6590,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6591,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6592,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6593,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6594,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6595,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6596,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6597,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6598,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6599,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6600,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
6601,0.568,0.843,-7.894,0.0607,0.0131,0.824,0.0943,0.2,145.026
