,Artist,Position,Streams,Track Name,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
184,Maroon 5,185,545219,Girls Like You (feat. Cardi B),0.568,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,0.851,235545,0.541,7fa9MBXhVfQ8P8Df9OEbD8,0.0,0,0.13,-6.825,1,0.0505,124.959,4,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8,audio_features,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,0.448
185,Zé Neto & Cristiano,186,540037,Status Que Eu Não Queria - Ao Vivo,0.59,https://api.spotify.com/v1/audio-analysis/43tDjfz9Inw7Soy0jzxowN,0.58,153934,0.871,43tDjfz9Inw7Soy0jzxowN,0.0,4,0.564,-4.052,1,0.209,117.622,4,https://api.spotify.com/v1/tracks/43tDjfz9Inw7Soy0jzxowN,audio_features,spotify:track:43tDjfz9Inw7Soy0jzxowN,0.911
186,Pineapple StormTv,187,537621,Poesia Acústica #3: Capricorniana,0.173,https://api.spotify.com/v1/audio-analysis/1YUWhlQjFv7MQpcbb77zTL,0.727,430296,0.585,1YUWhlQjFv7MQpcbb77zTL,0.0,4,0.221,-10.229,0,0.176,151.865,4,https://api.spotify.com/v1/tracks/1YUWhlQjFv7MQpcbb77zTL,audio_features,spotify:track:1YUWhlQjFv7MQpcbb77zTL,0.565
187,Delacruz,188,537254,Poesia Acústica #2: Sobre Nós,0.703,https://api.spotify.com/v1/audio-analysis/6HaTYIUKd8SzdvGOfutBRD,0.61,471768,0.641,6HaTYIUKd8SzdvGOfutBRD,0.0,8,0.183,-9.841,1,0.189,93.725,4,https://api.spotify.com/v1/tracks/6HaTYIUKd8SzdvGOfutBRD,audio_features,spotify:track:6HaTYIUKd8SzdvGOfutBRD,0.802
188,Anitta,189,529376,Terremoto,0.329,https://api.spotify.com/v1/audio-analysis/7G2XZhDNHo7SSDWSVxC0UT,0.891,146276,0.805,7G2XZhDNHo7SSDWSVxC0UT,0.0,8,0.277,-5.836,0,0.0898,95.045,4,https://api.spotify.com/v1/tracks/7G2XZhDNHo7SSDWSVxC0UT,audio_features,spotify:track:7G2XZhDNHo7SSDWSVxC0UT,0.967
189,Shawn Mendes,190,526961,If I Can't Have You,0.487,https://api.spotify.com/v1/audio-analysis/2bT1PH7Cw3J9p3t7nlXCdh,0.691,191467,0.823,2bT1PH7Cw3J9p3t7nlXCdh,0.0,2,0.134,-4.197,1,0.0623,123.935,4,https://api.spotify.com/v1/tracks/2bT1PH7Cw3J9p3t7nlXCdh,audio_features,spotify:track:2bT1PH7Cw3J9p3t7nlXCdh,0.87
190,Turma do Pagode,191,526552,Sua Mãe Vai Me Amar,0.4,https://api.spotify.com/v1/audio-analysis/4fMjqKYYsvtT6Fvca8lGFl,0.571,183759,0.816,4fMjqKYYsvtT6Fvca8lGFl,0.0,8,0.808,-6.011,0,0.0374,163.941,4,https://api.spotify.com/v1/tracks/4fMjqKYYsvtT6Fvca8lGFl,audio_features,spotify:track:4fMjqKYYsvtT6Fvca8lGFl,0.942
191,Maiara & Maraisa,192,526420,Bebo Litro - Ao Vivo,0.483,https://api.spotify.com/v1/audio-analysis/0GSHXM7PZ75f6ZwpekBq83,0.596,148331,0.835,0GSHXM7PZ75f6ZwpekBq83,0.0,0,0.349,-2.886,1,0.087,138.801,4,https://api.spotify.com/v1/tracks/0GSHXM7PZ75f6ZwpekBq83,audio_features,spotify:track:0GSHXM7PZ75f6ZwpekBq83,0.689
192,Liu,193,526218,Nave Espacial - Radio Edit,0.119,https://api.spotify.com/v1/audio-analysis/709F4UQ2uKplKvcD88xffa,0.777,185341,0.763,709F4UQ2uKplKvcD88xffa,4.65e-06,6,0.158,-6.883,0,0.0974,127.022,4,https://api.spotify.com/v1/tracks/709F4UQ2uKplKvcD88xffa,audio_features,spotify:track:709F4UQ2uKplKvcD88xffa,0.242
193,Marília Mendonça,194,523736,Amigo Emprestado - Ao Vivo,0.308,https://api.spotify.com/v1/audio-analysis/6nn9utEXmkfR5iBxerXtB5,0.667,159766,0.772,6nn9utEXmkfR5iBxerXtB5,0.0,2,0.606,-3.492,1,0.0514,137.376,4,https://api.spotify.com/v1/tracks/6nn9utEXmkfR5iBxerXtB5,audio_features,spotify:track:6nn9utEXmkfR5iBxerXtB5,0.794
194,Ozuna,195,520652,Muito Calor,0.116,https://api.spotify.com/v1/audio-analysis/5uVgsAzjO6eJR06VPrqUga,0.814,185147,0.863,5uVgsAzjO6eJR06VPrqUga,0.000226,9,0.0736,-2.885,1,0.0589,98.048,4,https://api.spotify.com/v1/tracks/5uVgsAzjO6eJR06VPrqUga,audio_features,spotify:track:5uVgsAzjO6eJR06VPrqUga,0.597
195,Atitude 67,196,516173,Tão Linda,0.169,https://api.spotify.com/v1/audio-analysis/59WWulo1LM0njpIkcduCMn,0.877,147843,0.557,59WWulo1LM0njpIkcduCMn,0.0,9,0.265,-9.074,1,0.0911,152.874,4,https://api.spotify.com/v1/tracks/59WWulo1LM0njpIkcduCMn,audio_features,spotify:track:59WWulo1LM0njpIkcduCMn,0.829
196,Mc Don Juan,197,511675,To Gostando Tanto de Você,0.481,https://api.spotify.com/v1/audio-analysis/4HTrlT5mmxPaZZKs4JSPeI,0.869,158383,0.681,4HTrlT5mmxPaZZKs4JSPeI,0.0,8,0.457,-1.796,1,0.0941,133.939,4,https://api.spotify.com/v1/tracks/4HTrlT5mmxPaZZKs4JSPeI,audio_features,spotify:track:4HTrlT5mmxPaZZKs4JSPeI,0.905
197,Legião Urbana,198,510798,Tempo Perdido,0.0079,https://api.spotify.com/v1/audio-analysis/7MnT7msJZg3XBAS0OTfGrB,0.293,302200,0.662,7MnT7msJZg3XBAS0OTfGrB,0.00112,4,0.271,-13.076,0,0.0486,186.007,4,https://api.spotify.com/v1/tracks/7MnT7msJZg3XBAS0OTfGrB,audio_features,spotify:track:7MnT7msJZg3XBAS0OTfGrB,0.221
198,Ferrugem,199,508843,É natural (Participação especial de Bruno Cardoso) - Ao vivo,0.531,https://api.spotify.com/v1/audio-analysis/0vT797IpZpF5o1XLCnWCUL,0.497,207093,0.74,0vT797IpZpF5o1XLCnWCUL,0.0,1,0.486,-5.475,0,0.0447,76.139,4,https://api.spotify.com/v1/tracks/0vT797IpZpF5o1XLCnWCUL,audio_features,spotify:track:0vT797IpZpF5o1XLCnWCUL,0.478
199,Dynoro,200,507772,In My Mind,0.176,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,0.694,184560,0.77,0E9ZjEAyAwOXZ7wJC0PD33,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,audio_features,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,0.163
